HNode,LNode,Time,Makespan,SOC,SOL
HNode: 85, LNode: 365, solved: 11ms, makespan: 76, sum_of_costs: 12566, sum_of_loss: 10792
HNode: 99, LNode: 483, solved: 11ms, makespan: 92, sum_of_costs: 13222, sum_of_loss: 11446
HNode: 87, LNode: 402, solved: 10ms, makespan: 86, sum_of_costs: 13485, sum_of_loss: 11561
HNode: 69, LNode: 299, solved: 8ms, makespan: 68, sum_of_costs: 13212, sum_of_loss: 10930
HNode: 73, LNode: 344, solved: 9ms, makespan: 70, sum_of_costs: 11698, sum_of_loss: 10272
HNode: 71, LNode: 332, solved: 8ms, makespan: 68, sum_of_costs: 11573, sum_of_loss: 10194
HNode: 141, LNode: 1243, solved: 18ms, makespan: 72, sum_of_costs: 11685, sum_of_loss: 10163
HNode: 165, LNode: 732, solved: 15ms, makespan: 131, sum_of_costs: 14284, sum_of_loss: 11344
HNode: 62, LNode: 286, solved: 8ms, makespan: 59, sum_of_costs: 12173, sum_of_loss: 10306
HNode: 93, LNode: 537, solved: 11ms, makespan: 77, sum_of_costs: 12565, sum_of_loss: 10532
HNode: 69, LNode: 308, solved: 9ms, makespan: 65, sum_of_costs: 11878, sum_of_loss: 10363
HNode: 279, LNode: 1059, solved: 21ms, makespan: 266, sum_of_costs: 28845, sum_of_loss: 14734
HNode: 66, LNode: 290, solved: 8ms, makespan: 65, sum_of_costs: 11921, sum_of_loss: 10653
HNode: 86, LNode: 417, solved: 9ms, makespan: 81, sum_of_costs: 12421, sum_of_loss: 10593
HNode: 140, LNode: 698, solved: 13ms, makespan: 110, sum_of_costs: 12375, sum_of_loss: 10843
HNode: 60, LNode: 295, solved: 8ms, makespan: 58, sum_of_costs: 11916, sum_of_loss: 10462
HNode: 358, LNode: 3845, solved: 46ms, makespan: 151, sum_of_costs: 14335, sum_of_loss: 12057
HNode: 66, LNode: 294, solved: 8ms, makespan: 64, sum_of_costs: 11990, sum_of_loss: 10475
HNode: 59, LNode: 270, solved: 8ms, makespan: 58, sum_of_costs: 12813, sum_of_loss: 11106
HNode: 158, LNode: 744, solved: 15ms, makespan: 132, sum_of_costs: 14898, sum_of_loss: 11475
HNode: 2465, LNode: 31607, solved: 361ms, makespan: 71, sum_of_costs: 12410, sum_of_loss: 10925
HNode: 84, LNode: 359, solved: 9ms, makespan: 80, sum_of_costs: 12083, sum_of_loss: 10576
