HNode,LNode,Time,Makespan,SOC,SOL
HNode: 54, LNode: 248, solved: 1ms, makespan: 53, sum_of_costs: 1472, sum_of_loss: 1298
HNode: 38, LNode: 168, solved: 1ms, makespan: 37, sum_of_costs: 1060, sum_of_loss: 1005
HNode: 55, LNode: 262, solved: 1ms, makespan: 54, sum_of_costs: 1342, sum_of_loss: 1206
HNode: 47, LNode: 217, solved: 1ms, makespan: 46, sum_of_costs: 1362, sum_of_loss: 1255
HNode: 46, LNode: 210, solved: 1ms, makespan: 45, sum_of_costs: 1224, sum_of_loss: 1164
HNode: 52, LNode: 234, solved: 1ms, makespan: 51, sum_of_costs: 1170, sum_of_loss: 1131
HNode: 52, LNode: 246, solved: 1ms, makespan: 51, sum_of_costs: 1323, sum_of_loss: 1184
HNode: 45, LNode: 213, solved: 1ms, makespan: 44, sum_of_costs: 1247, sum_of_loss: 1132
HNode: 50, LNode: 226, solved: 1ms, makespan: 49, sum_of_costs: 1388, sum_of_loss: 1250
HNode: 48, LNode: 217, solved: 1ms, makespan: 47, sum_of_costs: 1265, sum_of_loss: 1147
HNode: 50, LNode: 218, solved: 1ms, makespan: 48, sum_of_costs: 1424, sum_of_loss: 1255
HNode: 52, LNode: 237, solved: 1ms, makespan: 51, sum_of_costs: 1158, sum_of_loss: 1063
HNode: 54, LNode: 232, solved: 1ms, makespan: 53, sum_of_costs: 1468, sum_of_loss: 1316
HNode: 47, LNode: 206, solved: 1ms, makespan: 46, sum_of_costs: 1236, sum_of_loss: 1206
HNode: 42, LNode: 190, solved: 1ms, makespan: 41, sum_of_costs: 1336, sum_of_loss: 1254
HNode: 49, LNode: 220, solved: 1ms, makespan: 48, sum_of_costs: 1277, sum_of_loss: 1128
HNode: 51, LNode: 239, solved: 1ms, makespan: 50, sum_of_costs: 1226, sum_of_loss: 1119
HNode: 48, LNode: 215, solved: 1ms, makespan: 47, sum_of_costs: 1380, sum_of_loss: 1247
HNode: 44, LNode: 209, solved: 1ms, makespan: 43, sum_of_costs: 1301, sum_of_loss: 1212
HNode: 40, LNode: 185, solved: 1ms, makespan: 39, sum_of_costs: 1281, sum_of_loss: 1195
HNode: 45, LNode: 211, solved: 1ms, makespan: 44, sum_of_costs: 1166, sum_of_loss: 1060
HNode: 59, LNode: 273, solved: 1ms, makespan: 58, sum_of_costs: 1242, sum_of_loss: 1107
HNode: 43, LNode: 204, solved: 1ms, makespan: 42, sum_of_costs: 1149, sum_of_loss: 1031
HNode: 51, LNode: 232, solved: 1ms, makespan: 50, sum_of_costs: 1131, sum_of_loss: 1045
HNode: 55, LNode: 256, solved: 1ms, makespan: 54, sum_of_costs: 1416, sum_of_loss: 1244
HNode: 51, LNode: 240, solved: 1ms, makespan: 50, sum_of_costs: 1346, sum_of_loss: 1150
HNode: 49, LNode: 227, solved: 1ms, makespan: 48, sum_of_costs: 1277, sum_of_loss: 1154
HNode: 50, LNode: 237, solved: 1ms, makespan: 49, sum_of_costs: 1365, sum_of_loss: 1266
HNode: 42, LNode: 191, solved: 1ms, makespan: 41, sum_of_costs: 1294, sum_of_loss: 1157
HNode: 44, LNode: 205, solved: 1ms, makespan: 43, sum_of_costs: 1254, sum_of_loss: 1194
